UID,FriendlyPointNameV2,FriendlyPointNameV3,LocationTag,EquipTag,PointTag,Category,Class
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 6-6-3.nvoSpaceTemp.Present Value,BC VAV 06-06-03 ZoneTemp,BC_VAV_06_06_03_ZoneTemp,BC,VAV 06-06-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 6-6-4.nvoSpaceTemp.Present Value,BC VAV 06-06-04 ZoneTemp,BC_VAV_06_06_04_ZoneTemp,BC,VAV 06-06-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 6-6-5.nvoSpaceTemp.Present Value,BC VAV 06-06-05 ZoneTemp,BC_VAV_06_06_05_ZoneTemp,BC,VAV 06-06-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 6-6-6.nvoSpaceTemp.Present Value,BC VAV 06-06-06 ZoneTemp,BC_VAV_06_06_06_ZoneTemp,BC,VAV 06-06-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 6-6-7.nvoSpaceTemp.Present Value,BC VAV 06-06-07 ZoneTemp,BC_VAV_06_06_07_ZoneTemp,BC,VAV 06-06-07,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 6-6-8.nvoSpaceTemp.Present Value,BC VAV 06-06-08 ZoneTemp,BC_VAV_06_06_08_ZoneTemp,BC,VAV 06-06-08,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 1.VAV EB1F 1-1-1.nvoSpaceTemp.Present Value,BD VAV 01-01-01 ZoneTemp,BD_VAV_01_01_01_ZoneTemp,BD,VAV 01-01-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 1.VAV EB1F 1-1-2.nvoSpaceTemp.Present Value,BD VAV 01-01-02 ZoneTemp,BD_VAV_01_01_02_ZoneTemp,BD,VAV 01-01-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 1.VAV EB1F 1-1-3.nvoSpaceTemp.Present Value,BD VAV 01-01-03 ZoneTemp,BD_VAV_01_01_03_ZoneTemp,BD,VAV 01-01-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 1.VAV EB1F 2-1-1.nvoSpaceTemp.Present Value,BD VAV 02-01-01 ZoneTemp,BD_VAV_02_01_01_ZoneTemp,BD,VAV 02-01-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 1.VAV EB1F 2-1-2.nvoSpaceTemp.Present Value,BD VAV 02-01-02 ZoneTemp,BD_VAV_02_01_02_ZoneTemp,BD,VAV 02-01-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 1.VAV EB1F 3-1-1.nvoSpaceTemp.Present Value,BD VAV 03-01-01 ZoneTemp,BD_VAV_03_01_01_ZoneTemp,BD,VAV 03-01-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 1.VAV EB1F 3-1-2.nvoSpaceTemp.Present Value,BD VAV 03-01-02 ZoneTemp,BD_VAV_03_01_02_ZoneTemp,BD,VAV 03-01-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-1.nvoSpaceTemp.Present Value,BD VAV 04-02-01 ZoneTemp,BD_VAV_04_02_01_ZoneTemp,BD,VAV 04-02-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-2.nvoSpaceTemp.Present Value,BD VAV 04-02-02 ZoneTemp,BD_VAV_04_02_02_ZoneTemp,BD,VAV 04-02-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-3.nvoSpaceTemp.Present Value,BD VAV 04-02-03 ZoneTemp,BD_VAV_04_02_03_ZoneTemp,BD,VAV 04-02-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-4.nvoSpaceTemp.Present Value,BD VAV 04-02-04 ZoneTemp,BD_VAV_04_02_04_ZoneTemp,BD,VAV 04-02-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-5.nvoSpaceTemp.Present Value,BD VAV 04-02-05 ZoneTemp,BD_VAV_04_02_05_ZoneTemp,BD,VAV 04-02-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-6.nvoSpaceTemp.Present Value,BD VAV 04-02-06 ZoneTemp,BD_VAV_04_02_06_ZoneTemp,BD,VAV 04-02-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-7.nvoSpaceTemp.Present Value,BD VAV 04-02-07 ZoneTemp,BD_VAV_04_02_07_ZoneTemp,BD,VAV 04-02-07,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-8.nvoSpaceTemp.Present Value,BD VAV 04-02-08 ZoneTemp,BD_VAV_04_02_08_ZoneTemp,BD,VAV 04-02-08,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-9.nvoSpaceTemp.Present Value,BD VAV 04-02-09 ZoneTemp,BD_VAV_04_02_09_ZoneTemp,BD,VAV 04-02-09,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-10.nvoSpaceTemp.Present Value,BD VAV 04-02-10 ZoneTemp,BD_VAV_04_02_10_ZoneTemp,BD,VAV 04-02-10,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-11.nvoSpaceTemp.Present Value,BD VAV 04-02-11 ZoneTemp,BD_VAV_04_02_11_ZoneTemp,BD,VAV 04-02-11,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-12.nvoSpaceTemp.Present Value,BD VAV 04-02-12 ZoneTemp,BD_VAV_04_02_12_ZoneTemp,BD,VAV 04-02-12,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-13.nvoSpaceTemp.Present Value,BD VAV 04-02-13 ZoneTemp,BD_VAV_04_02_13_ZoneTemp,BD,VAV 04-02-13,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-14.nvoSpaceTemp.Present Value,BD VAV 04-02-14 ZoneTemp,BD_VAV_04_02_14_ZoneTemp,BD,VAV 04-02-14,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 2.VAV EB1A 4-2-15.nvoSpaceTemp.Present Value,BD VAV 04-02-15 ZoneTemp,BD_VAV_04_02_15_ZoneTemp,BD,VAV 04-02-15,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-1.nvoSpaceTemp.Present Value,BD VAV 07-03-01 ZoneTemp,BD_VAV_07_03_01_ZoneTemp,BD,VAV 07-03-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-2.nvoSpaceTemp.Present Value,BD VAV 07-03-02 ZoneTemp,BD_VAV_07_03_02_ZoneTemp,BD,VAV 07-03-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-3.nvoSpaceTemp.Present Value,BD VAV 07-03-03 ZoneTemp,BD_VAV_07_03_03_ZoneTemp,BD,VAV 07-03-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-4.nvoSpaceTemp.Present Value,BD VAV 07-03-04 ZoneTemp,BD_VAV_07_03_04_ZoneTemp,BD,VAV 07-03-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-5.nvoSpaceTemp.Present Value,BD VAV 07-03-05 ZoneTemp,BD_VAV_07_03_05_ZoneTemp,BD,VAV 07-03-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-6.nvoSpaceTemp.Present Value,BD VAV 07-03-06 ZoneTemp,BD_VAV_07_03_06_ZoneTemp,BD,VAV 07-03-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-7.nvoSpaceTemp.Present Value,BD VAV 07-03-07 ZoneTemp,BD_VAV_07_03_07_ZoneTemp,BD,VAV 07-03-07,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-8.nvoSpaceTemp.Present Value,BD VAV 07-03-08 ZoneTemp,BD_VAV_07_03_08_ZoneTemp,BD,VAV 07-03-08,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 7-3-9.nvoSpaceTemp.Present Value,BD VAV 07-03-09 ZoneTemp,BD_VAV_07_03_09_ZoneTemp,BD,VAV 07-03-09,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-1.nvoSpaceTemp.Present Value,BD VAV 07-04-01 ZoneTemp,BD_VAV_07_04_01_ZoneTemp,BD,VAV 07-04-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-2.nvoSpaceTemp.Present Value,BD VAV 07-04-02 ZoneTemp,BD_VAV_07_04_02_ZoneTemp,BD,VAV 07-04-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-3.nvoSpaceTemp.Present Value,BD VAV 07-04-03 ZoneTemp,BD_VAV_07_04_03_ZoneTemp,BD,VAV 07-04-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-4.nvoSpaceTemp.Present Value,BD VAV 07-04-04 ZoneTemp,BD_VAV_07_04_04_ZoneTemp,BD,VAV 07-04-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-5.nvoSpaceTemp.Present Value,BD VAV 07-04-05 ZoneTemp,BD_VAV_07_04_05_ZoneTemp,BD,VAV 07-04-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-6.nvoSpaceTemp.Present Value,BD VAV 07-04-06 ZoneTemp,BD_VAV_07_04_06_ZoneTemp,BD,VAV 07-04-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-7.nvoSpaceTemp.Present Value,BD VAV 07-04-07 ZoneTemp,BD_VAV_07_04_07_ZoneTemp,BD,VAV 07-04-07,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 7-4-8.nvoSpaceTemp.Present Value,BD VAV 07-04-08 ZoneTemp,BD_VAV_07_04_08_ZoneTemp,BD,VAV 07-04-08,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-1.nvoSpaceTemp.Present Value,BD VAV 07-05-01 ZoneTemp,BD_VAV_07_05_01_ZoneTemp,BD,VAV 07-05-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-2.nvoSpaceTemp.Present Value,BD VAV 07-05-02 ZoneTemp,BD_VAV_07_05_02_ZoneTemp,BD,VAV 07-05-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-3.nvoSpaceTemp.Present Value,BD VAV 07-05-03 ZoneTemp,BD_VAV_07_05_03_ZoneTemp,BD,VAV 07-05-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-4.nvoSpaceTemp.Present Value,BD VAV 07-05-04 ZoneTemp,BD_VAV_07_05_04_ZoneTemp,BD,VAV 07-05-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-5.nvoSpaceTemp.Present Value,BD VAV 07-05-05 ZoneTemp,BD_VAV_07_05_05_ZoneTemp,BD,VAV 07-05-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-6.nvoSpaceTemp.Present Value,BD VAV 07-05-06 ZoneTemp,BD_VAV_07_05_06_ZoneTemp,BD,VAV 07-05-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-7.nvoSpaceTemp.Present Value,BD VAV 07-05-07 ZoneTemp,BD_VAV_07_05_07_ZoneTemp,BD,VAV 07-05-07,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-8.nvoSpaceTemp.Present Value,BD VAV 07-05-08 ZoneTemp,BD_VAV_07_05_08_ZoneTemp,BD,VAV 07-05-08,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 7-5-9.nvoSpaceTemp.Present Value,BD VAV 07-05-09 ZoneTemp,BD_VAV_07_05_09_ZoneTemp,BD,VAV 07-05-09,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 7-6-1.nvoSpaceTemp.Present Value,BD VAV 07-06-01 ZoneTemp,BD_VAV_07_06_01_ZoneTemp,BD,VAV 07-06-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 8-3-1.nvoSpaceTemp.Present Value,BD VAV 08-03-01 ZoneTemp,BD_VAV_08_03_01_ZoneTemp,BD,VAV 08-03-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 8-3-2.nvoSpaceTemp.Present Value,BD VAV 08-03-02 ZoneTemp,BD_VAV_08_03_02_ZoneTemp,BD,VAV 08-03-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 8-3-3.nvoSpaceTemp.Present Value,BD VAV 08-03-03 ZoneTemp,BD_VAV_08_03_03_ZoneTemp,BD,VAV 08-03-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 8-3-4.nvoSpaceTemp.Present Value,BD VAV 08-03-04 ZoneTemp,BD_VAV_08_03_04_ZoneTemp,BD,VAV 08-03-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 8-4-1.nvoSpaceTemp.Present Value,BD VAV 08-04-01 ZoneTemp,BD_VAV_08_04_01_ZoneTemp,BD,VAV 08-04-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 8-4-2.nvoSpaceTemp.Present Value,BD VAV 08-04-02 ZoneTemp,BD_VAV_08_04_02_ZoneTemp,BD,VAV 08-04-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 8-4-3.nvoSpaceTemp.Present Value,BD VAV 08-04-03 ZoneTemp,BD_VAV_08_04_03_ZoneTemp,BD,VAV 08-04-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 8-4-4.nvoSpaceTemp.Present Value,BD VAV 08-04-04 ZoneTemp,BD_VAV_08_04_04_ZoneTemp,BD,VAV 08-04-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 8-5-1.nvoSpaceTemp.Present Value,BD VAV 08-05-01 ZoneTemp,BD_VAV_08_05_01_ZoneTemp,BD,VAV 08-05-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 8-5-2.nvoSpaceTemp.Present Value,BD VAV 08-05-02 ZoneTemp,BD_VAV_08_05_02_ZoneTemp,BD,VAV 08-05-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 8-5-3.nvoSpaceTemp.Present Value,BD VAV 08-05-03 ZoneTemp,BD_VAV_08_05_03_ZoneTemp,BD,VAV 08-05-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 8-5-4.nvoSpaceTemp.Present Value,BD VAV 08-05-04 ZoneTemp,BD_VAV_08_05_04_ZoneTemp,BD,VAV 08-05-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 8-6-1.nvoSpaceTemp.Present Value,BD VAV 08-06-01 ZoneTemp,BD_VAV_08_06_01_ZoneTemp,BD,VAV 08-06-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 8-6-2.nvoSpaceTemp.Present Value,BD VAV 08-06-02 ZoneTemp,BD_VAV_08_06_02_ZoneTemp,BD,VAV 08-06-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 8-6-3.nvoSpaceTemp.Present Value,BD VAV 08-06-03 ZoneTemp,BD_VAV_08_06_03_ZoneTemp,BD,VAV 08-06-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 8-6-4.nvoSpaceTemp.Present Value,BD VAV 08-06-04 ZoneTemp,BD_VAV_08_06_04_ZoneTemp,BD,VAV 08-06-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 9-3-1.nvoSpaceTemp.Present Value,BD VAV 09-03-01 ZoneTemp,BD_VAV_09_03_01_ZoneTemp,BD,VAV 09-03-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 9-3-2.nvoSpaceTemp.Present Value,BD VAV 09-03-02 ZoneTemp,BD_VAV_09_03_02_ZoneTemp,BD,VAV 09-03-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 9-3-3.nvoSpaceTemp.Present Value,BD VAV 09-03-03 ZoneTemp,BD_VAV_09_03_03_ZoneTemp,BD,VAV 09-03-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 9-3-4.nvoSpaceTemp.Present Value,BD VAV 09-03-04 ZoneTemp,BD_VAV_09_03_04_ZoneTemp,BD,VAV 09-03-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 9-3-5.nvoSpaceTemp.Present Value,BD VAV 09-03-05 ZoneTemp,BD_VAV_09_03_05_ZoneTemp,BD,VAV 09-03-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 3.VAV EB1 9-3-6.nvoSpaceTemp.Present Value,BD VAV 09-03-06 ZoneTemp,BD_VAV_09_03_06_ZoneTemp,BD,VAV 09-03-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 9-4-1.nvoSpaceTemp.Present Value,BD VAV 09-04-01 ZoneTemp,BD_VAV_09_04_01_ZoneTemp,BD,VAV 09-04-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 9-4-2.nvoSpaceTemp.Present Value,BD VAV 09-04-02 ZoneTemp,BD_VAV_09_04_02_ZoneTemp,BD,VAV 09-04-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 9-4-3.nvoSpaceTemp.Present Value,BD VAV 09-04-03 ZoneTemp,BD_VAV_09_04_03_ZoneTemp,BD,VAV 09-04-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 9-4-4.nvoSpaceTemp.Present Value,BD VAV 09-04-04 ZoneTemp,BD_VAV_09_04_04_ZoneTemp,BD,VAV 09-04-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 9-4-5.nvoSpaceTemp.Present Value,BD VAV 09-04-05 ZoneTemp,BD_VAV_09_04_05_ZoneTemp,BD,VAV 09-04-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 4.VAV EB1 9-4-6.nvoSpaceTemp.Present Value,BD VAV 09-04-06 ZoneTemp,BD_VAV_09_04_06_ZoneTemp,BD,VAV 09-04-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 9-5-1.nvoSpaceTemp.Present Value,BD VAV 09-05-01 ZoneTemp,BD_VAV_09_05_01_ZoneTemp,BD,VAV 09-05-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 9-5-2.nvoSpaceTemp.Present Value,BD VAV 09-05-02 ZoneTemp,BD_VAV_09_05_02_ZoneTemp,BD,VAV 09-05-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 9-5-3.nvoSpaceTemp.Present Value,BD VAV 09-05-03 ZoneTemp,BD_VAV_09_05_03_ZoneTemp,BD,VAV 09-05-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 9-5-4.nvoSpaceTemp.Present Value,BD VAV 09-05-04 ZoneTemp,BD_VAV_09_05_04_ZoneTemp,BD,VAV 09-05-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 9-5-5.nvoSpaceTemp.Present Value,BD VAV 09-05-05 ZoneTemp,BD_VAV_09_05_05_ZoneTemp,BD,VAV 09-05-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-4/LON Trunk1.VAV EB1A BLK.LEVEL 5.VAV EB1 9-5-6.nvoSpaceTemp.Present Value,BD VAV 09-05-06 ZoneTemp,BD_VAV_09_05_06_ZoneTemp,BD,VAV 09-05-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 9-6-1.nvoSpaceTemp.Present Value,BD VAV 09-06-01 ZoneTemp,BD_VAV_09_06_01_ZoneTemp,BD,VAV 09-06-01,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 9-6-2.nvoSpaceTemp.Present Value,BD VAV 09-06-02 ZoneTemp,BD_VAV_09_06_02_ZoneTemp,BD,VAV 09-06-02,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 9-6-3.nvoSpaceTemp.Present Value,BD VAV 09-06-03 ZoneTemp,BD_VAV_09_06_03_ZoneTemp,BD,VAV 09-06-03,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 9-6-4.nvoSpaceTemp.Present Value,BD VAV 09-06-04 ZoneTemp,BD_VAV_09_06_04_ZoneTemp,BD,VAV 09-06-04,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 9-6-5.nvoSpaceTemp.Present Value,BD VAV 09-06-05 ZoneTemp,BD_VAV_09_06_05_ZoneTemp,BD,VAV 09-06-05,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-3/LON Trunk.VAV EB1 BLK.LEVEL 6.VAV EB1 9-6-6.nvoSpaceTemp.Present Value,BD VAV 09-06-06 ZoneTemp,BD_VAV_09_06_06_ZoneTemp,BD,VAV 09-06-06,ZoneTemp,VAVZoneTemp,Analog
PC100818B:NAE55-5/LON Trunk1.VAV SH BLK.LV 1.SH VAV 1-1-1.nvoSpaceTemp.Present Value,BH VAV 01-01-01 ZoneTemp,BH_VAV_01_01_01_ZoneTemp,BH,VAV 01-01-01,ZoneTemp,VAVZoneTemp,Analog
